state,year,chamber,coalition_label,classification,n_parties,orig_seats,disagg_sum,seat_check_ok
MORELOS,2012,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,3,3,True
MORELOS,2012,1,MOVIMIENTO CIUDADANO,exact_match,1,2,2,True
MORELOS,2012,1,NUEVA ALIANZA,exact_match,1,1,1,True
MORELOS,2012,1,PARTIDO SOCIALDEMOCRATA,exact_match,1,1,1,True
MORELOS,2012,1,PRD-PT-MC,exact_match,1,0,0,True
MORELOS,2012,1,PRI-NA,exact_match,1,0,0,True
MORELOS,2012,1,PRI-NA,coalition_1,1,0,0,True
MORELOS,2012,1,PRI-NA,coalition_1,1,0,0,True
MORELOS,2012,1,PRD-PT-MC,coalition_1,1,0,0,True
MORELOS,2012,1,PRD-PT-MC,coalition_1,1,0,0,True
MORELOS,2015,1,PARTIDO ACCION NACIONAL,exact_match,1,5,5,True
MORELOS,2015,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,6,6,True
MORELOS,2015,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,8,8,True
MORELOS,2015,1,PARTIDO DEL TRABAJO,exact_match,1,1,1,True
MORELOS,2015,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,2,2,True
MORELOS,2015,1,MOVIMIENTO CIUDADANO,exact_match,1,1,1,True
MORELOS,2015,1,NUEVA ALIANZA,exact_match,1,3,3,True
MORELOS,2015,1,PARTIDO SOCIALDEMOCRATA,exact_match,1,1,1,True
MORELOS,2015,1,MORENA,exact_match,1,1,1,True
MORELOS,2015,1,PARTIDO ENCUENTRO SOCIAL,exact_match,1,1,1,True
MORELOS,2015,1,PARTIDO HUMANISTA,exact_match,1,1,1,True
MORELOS,2015,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
MORELOS,2018,1,PARTIDO ACCION NACIONAL,exact_match,1,1,1,True
MORELOS,2018,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,1,1,True
MORELOS,2018,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,1,1,True
MORELOS,2018,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,0,0,True
MORELOS,2018,1,PARTIDO DEL TRABAJO,exact_match,1,2,2,True
MORELOS,2018,1,MOVIMIENTO CIUDADANO,exact_match,1,1,1,True
MORELOS,2018,1,NUEVA ALIANZA,exact_match,1,1,1,True
MORELOS,2018,1,PARTIDO SOCIALDEMOCRATA,exact_match,1,1,1,True
MORELOS,2018,1,MORENA,exact_match,1,8,8,True
MORELOS,2018,1,PARTIDO ENCUENTRO SOCIAL,exact_match,1,3,3,True
MORELOS,2018,1,PARTIDO HUMANISTA,exact_match,1,1,1,True
MORELOS,2018,1,PAN-MC,exact_match,1,0,0,True
MORELOS,2018,1,PRD-PSD,exact_match,1,0,0,True
MORELOS,2018,1,PRD-PVEM-PSD,exact_match,1,0,0,True
MORELOS,2018,1,PT-MORENA-PES,exact_match,1,0,0,True
MORELOS,2018,1,PT-MORENA-PES,exact_match,1,0,0,True
MORELOS,2018,1,CANDIDATOS INDEPENDIENTES,exact_match,1,0,0,True
MORELOS,2018,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
MORELOS,2021,1,PARTIDO ACCION NACIONAL,exact_match,1,4,4,True
MORELOS,2021,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,2,2,True
MORELOS,2021,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,0,0,True
MORELOS,2021,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,0,0,True
MORELOS,2021,1,PARTIDO DEL TRABAJO,exact_match,1,1,1,True
MORELOS,2021,1,MOVIMIENTO CIUDADANO,exact_match,1,2,2,True
MORELOS,2021,1,MORENA,exact_match,1,6,6,True
MORELOS,2021,1,PARTIDO ENCUENTRO SOLIDARIO,exact_match,1,1,1,True
MORELOS,2021,1,REDES SOCIALES PROGRESISTAS,exact_match,1,1,1,True
MORELOS,2021,1,FUERZA POR MEXICO,exact_match,1,0,0,True
MORELOS,2021,1,PARTIDO SOCIALDEMOCRATA,exact_match,1,0,0,True
MORELOS,2021,1,PARTIDO HUMANISTA,exact_match,1,0,0,True
MORELOS,2021,1,NUEVA ALIANZA,exact_match,1,2,2,True
MORELOS,2021,1,PARTIDO ENCUENTRO SOCIAL,exact_match,1,0,0,True
MORELOS,2021,1,MOVIMIENTO ALTERNATIVA SOCIAL,exact_match,1,0,0,True
MORELOS,2021,1,PODEMOS POR LA DEMOCRACIA,exact_match,1,0,0,True
MORELOS,2021,1,MORELOS PROGRESA,exact_match,1,1,1,True
MORELOS,2021,1,BIENESTAR CIUDADANO,exact_match,1,0,0,True
MORELOS,2021,1,FUTURO,exact_match,1,0,0,True
MORELOS,2021,1,FUERZA MORELOS,exact_match,1,0,0,True
MORELOS,2021,1,PARTIDO MAS APOYO SOCIAL,exact_match,1,0,0,True
MORELOS,2021,1,RENOVACION POLITICA MORELENSE,exact_match,1,0,0,True
MORELOS,2021,1,ARMONIA,exact_match,1,0,0,True
MORELOS,2021,1,PAN-PSD,exact_match,1,0,0,True
MORELOS,2021,1,PRD-PRI,exact_match,1,0,0,True
MORELOS,2021,1,MORENA-NA-ES,exact_match,1,0,0,True
MORELOS,2021,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
MORELOS,2024,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,1,1,True
MORELOS,2024,1,PARTIDO DEL TRABAJO,exact_match,1,2,2,True
MORELOS,2024,1,MOVIMIENTO CIUDADANO,exact_match,1,1,1,True
MORELOS,2024,1,MORENA,exact_match,1,10,10,True
MORELOS,2024,1,NUEVA ALIANZA,exact_match,1,1,1,True
MORELOS,2024,1,PARTIDO ENCUENTRO SOLIDARIO,exact_match,1,0,0,True
MORELOS,2024,1,MOVIMIENTO ALTERNATIVA SOCIAL,exact_match,1,0,0,True
MORELOS,2024,1,MORELOS PROGRESA,exact_match,1,0,0,True
MORELOS,2024,1,PAN-PRI-PRD-RSP,coalition_n,2,5,5,True
MORELOS,2024,1,MC-PROGRESA,exact_match,1,0,0,True
MORELOS,2024,1,MORENA-NA-PES-MAS,exact_match,1,0,0,True
MORELOS,2024,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
NAYARIT,1987,1,PARTIDO ACCION NACIONAL,exact_match,1,2,2,True
NAYARIT,1987,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,21,21,True
NAYARIT,1987,1,PARTIDO POPULAR SOCIALISTA,exact_match,1,2,2,True
NAYARIT,1987,1,PARTIDO AUTENTICO DE LA REVOLUCION MEXICANA,exact_match,1,0,0,True
NAYARIT,1987,1,PARTIDO DEMOCRATA MEXICANO,exact_match,1,0,0,True
NAYARIT,1987,1,PARTIDO SOCIALISTA UNIFICADO DE MEXICO,exact_match,1,5,5,True
NAYARIT,1987,1,PARTIDO SOCIALISTA DE LOS TRABAJADORES,exact_match,1,0,0,True
NAYARIT,1987,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
NAYARIT,1990,1,PARTIDO ACCION NACIONAL,exact_match,1,1,1,True
NAYARIT,1990,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,21,21,True
NAYARIT,1990,1,PARTIDO POPULAR SOCIALISTA,exact_match,1,0,0,True
NAYARIT,1990,1,PARTIDO AUTENTICO DE LA REVOLUCION MEXICANA,exact_match,1,1,1,True
NAYARIT,1990,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,5,5,True
NAYARIT,1990,1,PARTIDO DEL FRENTE CARDENISTA DE RECONSTRUCCION NACIONAL,exact_match,1,1,1,True
NAYARIT,1990,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
NAYARIT,1993,1,PARTIDO ACCION NACIONAL,exact_match,1,1,1,True
NAYARIT,1993,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,22,22,True
NAYARIT,1993,1,PARTIDO POPULAR SOCIALISTA,exact_match,1,0,0,True
NAYARIT,1993,1,PARTIDO AUTENTICO DE LA REVOLUCION MEXICANA,exact_match,1,0,0,True
NAYARIT,1993,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,4,4,True
NAYARIT,1993,1,PARTIDO DEL FRENTE CARDENISTA DE RECONSTRUCCION NACIONAL,exact_match,1,0,0,True
NAYARIT,1993,1,PARTIDO DEL TRABAJO,exact_match,1,1,1,True
NAYARIT,1993,1,PARTIDO DE LA REVOLUCION SOCIALISTA,exact_match,1,1,1,True
NAYARIT,1993,1,PARTIDO DEMOCRATA MEXICANO,exact_match,1,0,0,True
NAYARIT,1993,1,PARTIDO ECOLOGISTA DE MEXICO,exact_match,1,0,0,True
NAYARIT,1993,1,FRENTE REVOLUCIONARIO ANTIFASCISTA Y PATRIOTA,exact_match,1,1,1,True
NAYARIT,1993,1,PPN,exact_match,1,0,0,True
NAYARIT,1993,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
NAYARIT,1996,1,PARTIDO ACCION NACIONAL,exact_match,1,6,6,True
NAYARIT,1996,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,20,20,True
NAYARIT,1996,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,3,3,True
NAYARIT,1996,1,PARTIDO DEL TRABAJO,exact_match,1,1,1,True
NAYARIT,1996,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,0,0,True
NAYARIT,1996,1,PARTIDO DE LA REVOLUCION SOCIALISTA,exact_match,1,0,0,True
NAYARIT,1996,1,PARTIDO AUTENTICO DE LA REVOLUCION MEXICANA,exact_match,1,0,0,True
NAYARIT,1996,1,PARTIDO DE CENTRO DEMOCRATICO,exact_match,1,0,0,True
NAYARIT,1996,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
NAYARIT,1999,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,11,11,True
NAYARIT,1999,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,0,0,True
NAYARIT,1999,1,MOVIMIENTO ELECTORAL DEL PUEBLO,exact_match,1,0,0,True
NAYARIT,1999,1,PARTIDO AUTENTICO DE LA REVOLUCION MEXICANA,exact_match,1,0,0,True
NAYARIT,1999,1,PARTIDO POPULAR SOCIALISTA,exact_match,1,0,0,True
NAYARIT,1999,1,PAN-PRD-PT-PRS,coalition_n,4,19,19,True
NAYARIT,1999,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
NAYARIT,1999,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,11,11,True
NAYARIT,1999,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,0,0,True
NAYARIT,1999,1,MOVIMIENTO ELECTORAL DEL PUEBLO,exact_match,1,0,0,True
NAYARIT,1999,1,PARTIDO AUTENTICO DE LA REVOLUCION MEXICANA,exact_match,1,0,0,True
NAYARIT,1999,1,PARTIDO POPULAR SOCIALISTA,exact_match,1,0,0,True
NAYARIT,1999,1,ALIANZA PARA EL CAMBIO (PAN-PRD-PT-PRS),exact_match,1,0,0,True
NAYARIT,1999,1,PARTIDO ACCION NACIONAL,exact_match,1,6,6,True
NAYARIT,1999,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,9,9,True
NAYARIT,1999,1,PARTIDO DEL TRABAJO,exact_match,1,3,3,True
NAYARIT,1999,1,PARTIDO DE LA REVOLUCION SOCIALISTA,exact_match,1,1,1,True
NAYARIT,1999,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
NAYARIT,2002,1,PARTIDO ACCION NACIONAL,exact_match,1,7,7,True
NAYARIT,2002,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,18,18,True
NAYARIT,2002,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,1,1,True
NAYARIT,2002,1,PARTIDO DEL TRABAJO,exact_match,1,1,1,True
NAYARIT,2002,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,0,0,True
NAYARIT,2002,1,PARTIDO DE LA REVOLUCION SOCIALISTA,exact_match,1,0,0,True
NAYARIT,2002,1,MOVIMIENTO ELECTORAL DEL PUEBLO,exact_match,1,0,0,True
NAYARIT,2002,1,PARTIDO DE LA SOCIEDAD NACIONALISTA,exact_match,1,0,0,True
NAYARIT,2002,1,PARTIDO ALIANZA SOCIAL,exact_match,1,0,0,True
NAYARIT,2002,1,PARTIDO DE CENTRO DEMOCRATICO,exact_match,1,2,2,True
NAYARIT,2002,1,CANDIDATOS NO REGISTRADOS,exact_match,1,1,1,True
NAYARIT,2005,1,PARTIDO ACCION NACIONAL,exact_match,1,2,2,True
NAYARIT,2005,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,18,18,True
NAYARIT,2005,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,0,0,True
NAYARIT,2005,1,CONVERGENCIA,exact_match,1,1,1,True
NAYARIT,2005,1,PRD-PT-PRS,coalition_n,3,9,9,True
NAYARIT,2005,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
NAYARIT,2008,1,PARTIDO ACCION NACIONAL,exact_match,1,5,5,True
NAYARIT,2008,1,PARTIDO DEL TRABAJO,exact_match,1,1,1,True
NAYARIT,2008,1,PARTIDO ALTERNATIVA SOCIALDEMOCRATA,exact_match,1,0,0,True
NAYARIT,2008,1,PRD-PVEM,coalition_n,2,5,5,True
NAYARIT,2008,1,CONVERGENCIA,exact_match,1,1,1,True
NAYARIT,2008,1,PRI-NA,coalition_n,2,18,18,True
NAYARIT,2008,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
NAYARIT,2011,1,PARTIDO ACCION NACIONAL,exact_match,1,9,9,True
NAYARIT,2011,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,2,2,True
NAYARIT,2011,1,PARTIDO DE LA REVOLUCION SOCIALISTA,exact_match,1,0,0,True
NAYARIT,2011,1,PRI-PVEM-NA,coalition_n,3,19,19,True
NAYARIT,2011,1,PT-C,exact_match,1,0,0,True
NAYARIT,2011,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
NAYARIT,2014,1,PARTIDO ACCION NACIONAL,exact_match,1,6,6,True
NAYARIT,2014,1,PRI-PVEM-NA,coalition_n,2,16,16,True
NAYARIT,2014,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,5,5,True
NAYARIT,2014,1,PARTIDO DEL TRABAJO,exact_match,1,2,2,True
NAYARIT,2014,1,PARTIDO DE LA REVOLUCION SOCIALISTA,exact_match,1,0,0,True
NAYARIT,2014,1,MOVIMIENTO CIUDADANO,exact_match,1,1,1,True
NAYARIT,2014,1,CANDIDATOS INDEPENDIENTES,exact_match,1,0,0,True
NAYARIT,2014,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
NAYARIT,2017,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,8,8,True
NAYARIT,2017,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,0,0,True
NAYARIT,2017,1,MOVIMIENTO CIUDADANO,exact_match,1,1,1,True
NAYARIT,2017,1,NUEVA ALIANZA,exact_match,1,1,1,True
NAYARIT,2017,1,MORENA,exact_match,1,2,2,True
NAYARIT,2017,1,PARTIDO ENCUENTRO SOCIAL,exact_match,1,0,0,True
NAYARIT,2017,1,PARTIDO ACCION NACIONAL,exact_match,1,9,9,True
NAYARIT,2017,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,5,5,True
NAYARIT,2017,1,PARTIDO DEL TRABAJO,exact_match,1,2,2,True
NAYARIT,2017,1,PARTIDO DE LA REVOLUCION SOCIALISTA,exact_match,1,0,0,True
NAYARIT,2017,1,CANDIDATOS INDEPENDIENTES,exact_match,1,2,1,False
NAYARIT,2017,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
NAYARIT,2021,1,PARTIDO ACCION NACIONAL,exact_match,1,2,2,True
NAYARIT,2021,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,1,1,True
NAYARIT,2021,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,1,1,True
NAYARIT,2021,1,PARTIDO DEL TRABAJO,exact_match,1,3,3,True
NAYARIT,2021,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,3,3,True
NAYARIT,2021,1,MOVIMIENTO CIUDADANO,exact_match,1,4,4,True
NAYARIT,2021,1,MORENA,exact_match,1,12,12,True
NAYARIT,2021,1,NUEVA ALIANZA,exact_match,1,3,3,True
NAYARIT,2021,1,VISION Y VALORES EN ACCION,exact_match,1,0,0,True
NAYARIT,2021,1,MOVIMIENTO LEVANTATE PARA NAYARIT,exact_match,1,0,0,True
NAYARIT,2021,1,PARTIDO ENCUENTRO SOLIDARIO,exact_match,1,0,0,True
NAYARIT,2021,1,REDES SOCIALES PROGRESISTAS,exact_match,1,1,1,True
NAYARIT,2021,1,FUERZA POR MEXICO,abbreviation,1,0,0,True
NAYARIT,2021,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
NAYARIT,2024,1,PARTIDO ACCION NACIONAL,exact_match,1,3,3,True
NAYARIT,2024,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,1,1,True
NAYARIT,2024,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,0,0,True
NAYARIT,2024,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,4,4,True
NAYARIT,2024,1,PARTIDO DEL TRABAJO,exact_match,1,4,4,True
NAYARIT,2024,1,MOVIMIENTO CIUDADANO,exact_match,1,0,0,True
NAYARIT,2024,1,MORENA,exact_match,1,16,16,True
NAYARIT,2024,1,NUEVA ALIANZA,exact_match,1,1,1,True
NAYARIT,2024,1,MOVIMIENTO LEVANTATE PARA NAYARIT,exact_match,1,1,1,True
NAYARIT,2024,1,REDES SOCIALES PROGRESISTAS,exact_match,1,0,0,True
NAYARIT,2024,1,FUERZA POR MEXICO,exact_match,1,0,0,True
NAYARIT,2024,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
OAXACA,1986,1,PARTIDO ACCION NACIONAL,exact_match,1,0,0,True
OAXACA,1986,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,0,0,True
OAXACA,1986,1,PARTIDO POPULAR SOCIALISTA,exact_match,1,0,0,True
OAXACA,1986,1,PARTIDO AUTENTICO DE LA REVOLUCION MEXICANA,exact_match,1,0,0,True
OAXACA,1986,1,PARTIDO DEMOCRATA MEXICANO,exact_match,1,0,0,True
OAXACA,1986,1,PARTIDO SOCIALISTA UNIFICADO DE MEXICO,exact_match,1,0,0,True
OAXACA,1986,1,PARTIDO SOCIALISTA DE LOS TRABAJADORES,exact_match,1,0,0,True
OAXACA,1986,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
OAXACA,1992,1,PARTIDO ACCION NACIONAL,exact_match,1,3,3,True
OAXACA,1992,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,21,21,True
OAXACA,1992,1,PARTIDO POPULAR SOCIALISTA,exact_match,1,1,1,True
OAXACA,1992,1,PARTIDO AUTENTICO DE LA REVOLUCION MEXICANA,exact_match,1,1,1,True
OAXACA,1992,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,4,4,True
OAXACA,1992,1,PARTIDO DEL FRENTE CARDENISTA DE RECONSTRUCCION NACIONAL,exact_match,1,1,1,True
OAXACA,1992,1,PARTIDO REVOLUCIONARIO DE LOS TRABAJADORES,exact_match,1,0,0,True
OAXACA,1992,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
OAXACA,1995,1,PARTIDO ACCION NACIONAL,exact_match,1,5,5,True
OAXACA,1995,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,25,25,True
OAXACA,1995,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,9,9,True
OAXACA,1995,1,PARTIDO DEL FRENTE CARDENISTA DE RECONSTRUCCION NACIONAL,exact_match,1,1,1,True
OAXACA,1995,1,PARTIDO DEL TRABAJO,exact_match,1,1,1,True
OAXACA,1995,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,0,0,True
OAXACA,1995,1,PARTIDO AUTENTICO DE LA REVOLUCION MEXICANA,exact_match,1,1,1,True
OAXACA,1995,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
OAXACA,1998,1,PARTIDO ACCION NACIONAL,exact_match,1,3,3,True
OAXACA,1998,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,25,25,True
OAXACA,1998,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,13,13,True
OAXACA,1998,1,PARTIDO DEL TRABAJO,exact_match,1,0,0,True
OAXACA,1998,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,0,0,True
OAXACA,1998,1,PARTIDO AUTENTICO DE LA REVOLUCION MEXICANA,exact_match,1,0,0,True
OAXACA,1998,1,CONVERGENCIA,exact_match,1,0,0,True
OAXACA,1998,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
OAXACA,2001,1,PARTIDO ACCION NACIONAL,exact_match,1,7,7,True
OAXACA,2001,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,25,25,True
OAXACA,2001,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,8,8,True
OAXACA,2001,1,PARTIDO DEL TRABAJO,exact_match,1,1,1,True
OAXACA,2001,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,0,0,True
OAXACA,2001,1,PARTIDO DE LA SOCIEDAD NACIONALISTA,exact_match,1,0,0,True
OAXACA,2001,1,CONVERGENCIA,exact_match,1,1,1,True
OAXACA,2001,1,PARTIDO ALIANZA SOCIAL,exact_match,1,0,0,True
OAXACA,2004,1,PAN-PRD-C,coalition_n,3,15,15,True
OAXACA,2004,1,PRI-PT-PVEM,coalition_n,3,25,25,True
OAXACA,2004,1,PARTIDO UNIDAD POPULAR,exact_match,1,1,1,True
OAXACA,2004,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
OAXACA,2007,1,PARTIDO ACCION NACIONAL,exact_match,1,4,4,True
OAXACA,2007,1,PRI-PVEM,coalition_1,1,25,25,True
OAXACA,2007,1,PRD-PT-C,coalition_n,3,10,10,True
OAXACA,2007,1,PARTIDO UNIDAD POPULAR,exact_match,1,1,1,True
OAXACA,2007,1,NUEVA ALIANZA,exact_match,1,1,1,True
OAXACA,2007,1,PARTIDO ALTERNATIVA SOCIALDEMOCRATA  Y CAMPESINA,abbreviation,1,1,1,True
OAXACA,2007,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
OAXACA,2010,1,PARTIDO ACCION NACIONAL,exact_match,1,11,11,True
OAXACA,2010,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,16,16,True
OAXACA,2010,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,9,9,True
OAXACA,2010,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,0,0,True
OAXACA,2010,1,PARTIDO DEL TRABAJO,exact_match,1,2,2,True
OAXACA,2010,1,CONVERGENCIA,exact_match,1,3,3,True
OAXACA,2010,1,PARTIDO UNIDAD POPULAR,exact_match,1,1,1,True
OAXACA,2010,1,NUEVA ALIANZA,exact_match,1,0,0,True
OAXACA,2010,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
OAXACA,2013,1,PARTIDO ACCION NACIONAL,exact_match,1,9,9,True
OAXACA,2013,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,18,18,True
OAXACA,2013,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,10,10,True
OAXACA,2013,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,0,0,True
OAXACA,2013,1,PARTIDO DEL TRABAJO,exact_match,1,1,1,True
OAXACA,2013,1,MOVIMIENTO CIUDADANO,exact_match,1,1,1,True
OAXACA,2013,1,PARTIDO UNIDAD POPULAR,exact_match,1,1,1,True
OAXACA,2013,1,NUEVA ALIANZA,exact_match,1,1,1,True
OAXACA,2013,1,PARTIDO SOCIALDEMOCRATA,abbreviation,1,1,1,True
OAXACA,2013,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
OAXACA,2016,1,PARTIDO ACCION NACIONAL,exact_match,1,5,5,True
OAXACA,2016,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,16,17,False
OAXACA,2016,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,7,7,True
OAXACA,2016,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,1,1,True
OAXACA,2016,1,PARTIDO DEL TRABAJO,exact_match,1,3,3,True
OAXACA,2016,1,MOVIMIENTO CIUDADANO,exact_match,1,0,0,True
OAXACA,2016,1,PARTIDO UNIDAD POPULAR,exact_match,1,1,1,True
OAXACA,2016,1,NUEVA ALIANZA,exact_match,1,0,0,True
OAXACA,2016,1,PARTIDO SOCIALDEMOCRATA,abbreviation,1,0,0,True
OAXACA,2016,1,MORENA,exact_match,1,8,8,True
OAXACA,2016,1,PARTIDO ENCUENTRO SOCIAL,exact_match,1,1,1,True
OAXACA,2016,1,PARTIDO RENOVACION SOCIAL,exact_match,1,0,0,True
OAXACA,2016,1,CANDIDATOS NO REGISTRADOS,exact_match,1,0,0,True
OAXACA,2018,1,PARTIDO ACCION NACIONAL,exact_match,1,1,1,True
OAXACA,2018,1,PARTIDO REVOLUCIONARIO INSTITUCIONAL,exact_match,1,6,6,True
OAXACA,2018,1,PARTIDO DE LA REVOLUCION DEMOCRATICA,exact_match,1,1,1,True
OAXACA,2018,1,PARTIDO VERDE ECOLOGISTA DE MEXICO,exact_match,1,2,2,True
OAXACA,2018,1,PARTIDO DEL TRABAJO,exact_match,1,3,3,True
OAXACA,2018,1,MOVIMIENTO CIUDADANO,exact_match,1,0,0,True
OAXACA,2018,1,PARTIDO UNIDAD POPULAR,exact_match,1,0,0,True
OAXACA,2018,1,NUEVA ALIANZA,exact_match,1,0,0,True
OAXACA,2018,1,MORENA,exact_match,1,26,26,True
OAXACA,2018,1,PARTIDO ENCUENTRO SOCIAL,exact_match,1,3,3,True
OAXACA,2018,1,PARTIDO SOCIALDEMOCRATA,abbreviation,1,0,0,True
OAXACA,2018,1,PARTIDO DE MUJERES REVOLUCIONARIAS,exact_match,1,0,0,True
OAXACA,2018,1,PAN-PRD-MC,exact_match,1,0,0,True
OAXACA,2018,1,PAN-PRD,exact_match,1,0,0,True
OAXACA,2018,1,PAN-MC,exact_match,1,0,0,True
OAXACA,2018,1,PRD-MC,exact_match,1,0,0,True
OAXACA,2018,1,PRI-PVEM-NA,exact_match,1,0,0,True
OAXACA,2018,1,PRI-PVEM,exact_match,1,0,0,True
OAXACA,2018,1,PRI-NA,exact_match,1,0,0,True
OAXACA,2018,1,PVEM-NA,exact_match,1,0,0,True
OAXACA,2018,1,PT-MORENA-PES,exact_match,1,0,0,True
OAXACA,2018,1,PT-MORENA,exact_match,1,0,0,True
OAXACA,2018,1,PT-PES,exact_match,1,0,0,True
OAXACA,2018,1,MORENA-PES,exact_match,1,0,0,True
